id,open_date,name,location,lat,lon,threat,tags,commodity,measure_skim,measure_shore,measure_bio,measure_disperse,measure_burn,max_ptl_release_gallons,posts,description
7263,1998-01-25,F/V Adriatic Sea; American Samoa,American Samoa,-12.7667,-170.582,,,diesel,,,,,,220000,4,"On January 23, 1998, the port propeller shaft assembly popped out of the F/V ADRIATIC SEA.  The vessel began taking on water and eventually sank 90 nm north of American Samoa.  The crew abandoned ship and were observed safe in life boats by a C130 aircraft sent to assess the situation.   A total of 200 metric tons or approximately 118,000 gallons of diesel was on board the vessel carried in 4 cargo holds, as well as an unknown quantity in the vessels fuel tanks.  When the vessel sank, the entire 200 metric tons from the cargo holds was released.  On scene weather was reported to be calm seas and wind, with a 4 foot sea swell.  A weather front was expected to move through the area within the next 24 hours.  The NOAA SSC was contacted at 1830 on January 23 and provided spill trajectory and expected fate/behavior of the oil.The following assumptions were made:  On January 23, the 200 ft fishing vessel ADRIATIC SEA sank approximately 90 nm north of American Samoa (12-46.9 S and 170-34.9 W).  After interviewing the crew, the fuel on board was reported to be approximately 220,000 gallons (vice 118,000) of diesel in four fishing holds and an unknown quantity in vessel fuel tanks.  Catastrophic release of the diesel from the four fishing holds occurred when the vessel sank.  On scene weather reported by C130 pilot overhead after the sinking was calm winds and seas with a 4 ft swell.  This weather has continued throughout January 24.  The equatorial current moves westerly at approximately 1 knot.  Trade winds are normally out of the SE 10-20 knots.  USCG district 1."
7262,1998-01-23,M/V Red Seagull; Offshore Texas,Offshore Texas,28.7217,-94.6317,,,Arabian crude,,,,1,,10900,27,"The M/V RED SEAGULL was maneuvering near the Amoco pipeline spill in the lightering zone off Galveston Texas when the crew reported ""bubbling and sheening"" along a portion of the hull.  When the vessels position was plotted she was determined to be north of the Amoco pipeline rupture site and therefore responders believe that her hull may be breached.  The vessel is currently anchored in position 28-43.3N and 94-37.9W.  The vessels is carrying 1.5 million barrels of Arabian light and medium crude oil.  No determination has yet been made as to whether or not the vessel is still leaking or how much product has been lost.  The USCG Falcon Jet Aireye will survey the scene during the night.  A dive survey is scheduled for first light to determine the extent of any damage.  USCG district 8.  Keyword: boom, Corexit 9500, dispersant, skimming."
7260,1998-01-22,High Island Pipeline System (Amoco); offshore Texas,offshore Texas,28.535,-94.4017,,,Texas sweet crude,,,,1,,12600,4,"At 1914, January 22, 1998, an Amoco Pipeline recorded a pressure drop indicative of a pipeline rupture.  The rupture occurred somewhere along a line running from mid-Galveston Island (on a course of 151 degrees true) out to a point approximately 90 miles offshore.  Calculations by Amoco, based on the pressure drop, indicated a worst-case release of 2500 barrels of Texas sweet crude, having an API of 39.4.  The amount was later adjusted to about 300 barrels lost.  USCG district 8.  Keyword: Corexit 9527."
7261,1998-01-22,Pipeline Rupture; Texas,Texas,28.4133,-94.46,,,Sweet Texas Crude,,,,,,105000,21,"At 1914CST, 22JAN98, Amoco Pipeline recorded a pressure drop indicative of a pipeline rupture.  The rupture occurred somewhere along a line running from mid-Galveston Island (on a course of 151 degrees true) out to a point approximately 90 miles offshore.  Calculations by Amoco, based on the pressure drop, indicated a worse case release of 2500 barrels of Texas Sweet Crude, having an API of 39.4.Overnight SLAR overflights by a USCG Falcon Jet revealed a slick in position 28-25.0N, 94-25.0W, approximately 50 miles offshore.  The Region 6 Dispersant Preapproval Checklist was completed, USCG Gulf Strike Team SROMP was notified and the RP placed aerial dispersants on standby.A morning overflight revealed a 1/2 - 1 mile x 4-5 mile slick of broken coverage (40%sheen), leading edge in position 28-24.8N and trailing edge in position 28-30.5N, 94-27.6W.  The slick contained one patch of heavy brown oil measuring 1/4 mile by 1/4 mile.  calculations by observers on the overflights estimated the amount of product in the water to be 300 barrels.  USCG district 8."
7259,1998-01-21,"Tarballs 98; Bodega Bay, CA","Bodega Bay, CA",38.2939,-123.067,,,"oil, tarballs",,,,,,,6,"At about 1450, Saturday, 17 January, MSO San Francisco was notified of stranding tarballs and oiled wildlife on the beaches of Drakes Estero.  Teams found tarballs, oiled vegetation and scattered tar patties along the beach at the water line.  Wildlife teams began collecting oiled live and dead birds.  A Unified Command was established and the Coast Guard hired cleanup contractors to remove the oiled debris.  To date, about 120 lbs of tar and solid waste has been collected.  Several overflights have been conducted and no floating oil has been found.  Assessments of other Point Reyes area beaches have been made and no new oiling was found.  As of yesterday, a total of 64 oiled birds have been collected for cleaning and 115 have been found dead.  Rescue efforts will continue as impacts to wildlife remain and further assessment are planned.  USCG district 11."
7258,1998-01-15,"T/B Gregory; Norfolk, Virginia","Norfolk, Virginia",38.975,-76.3333,,,gasoline,,,,,,31000,7,"At 0700 hours on January 15, 1998, the tug Neil McAllistar struck the tank barge Gregory near Sewalls Point in the Port of Hampton Roads.  The Gregory contained 31,000 gallons of gasoline.  There was some damage to the Gregory, however; there was no release of gasoline.  USCG district 5.  Keyword: potential."
7257,1998-01-07,"M/V Stone Fueler; Belle Pass, Louisiana","Belle Pass, Louisiana",29.0767,-90.1833,,,diesel,,,,1,,3000,49,"The M/V Stone Fueler sank and subsequently broke up sometime after midnight 7 January 98.  The 65 foot vessel sank in 25-30 feet of water in Belle Pass, 1/2 mile off the coast of Louisiana at position 29? 04.6"" N, 090? 11.0"" W.  The vessel was carrying approximately 3,000 gallons of diesel fuel all of which is believed to have been lost.  USCG district 8.  Keyword: dispersants."
7256,1998-01-03,"M/V ANADYR; Commencment Bay, Tacoma, WA","Commencment Bay, Tacoma, WA",47.2741,-122.425,,,IFO 180,,,,,,,9,"USCG MSO Puget Sound reported a spill of IFO 180 from the Russian freighter M/V ANADYR at Pier 7 into the Sitcum Waterway, Commencement Bay in Tacoma, Washington.  The spill  occurred at approximately 0800 on January 1, 1998.  Most of the initial spill was reported contained at the pier by boom.  The Coast Guard reports the volume of spill is unknown.  At 2055 on January 2nd,  the NOAA SSC was requested to provide weather, tides, and assist in calculating volume of oil from on-scene description of area covered and appearance of oil.  USCG district 13."
7255,1998-01-02,Lightering Spill; offshore Texas,offshore Texas,28.6167,-94.25,,,Queibo crude oil,,,,,,1680,8,"Two vessels were conducting lightering operations off the Texas coast (lat 28-37.0N, long 94-15.0W) near Claypile Bank when a lightering hose ruptured.  Initial reports indicate that 40 barrels of ""Queibo"" Crude, an Arabian Light Crude with an unconfirmed API of 36.0 was released.  On scene weather is reported as, seas 2'-3' and winds from the SSE at 5-10 knots.  Some of the product has been contained in boom and a USCG helo overflight is en route to investigate.  NOAA HAZMAT is providing initial trajectory and fate and effect assessment while awaiting the results of the overflight.  The lightering zone is well off the coast and therefore spill is not an immediate threat to coastal areas.  USCG district 8.  Keyword: boom, potential spill."
7254,1997-12-29,"Atlantic Bulker; Mount Hope Bay, MA","Mount Hope Bay, MA",41.7047,-71.1852,Oil,,IFO 180,,,,,,165000,5,"At approximately 0630 EST, the M/V Atlantic Bulker grounded north of the turning basin as she was attempting to tie up at the Brayton Point Power Station with a cargo of coal.  The vessel grounded by the bow in soft sediments.Lat: 41? 42' 28.4""          Long.: 071? 11' 11.8""    NOAA Chart #13227Fuel:  IFO 180,   API 13.1#2 Starboard Tank = 42,200 gallons# Starboard Tank = 122,900 gallonsThe vessel is tied to the pier by the stern.  5 Tugs are standing by.No oil has been released.  USCG district 1."
7253,1997-12-29,"Tug Captain Frank; Wilmington, North Carolina","Wilmington, North Carolina",33.9817,-77.8683,,,#2 fuel oil,,,,,,3000,42,"At 0630 on December 29, 1997, the tug Captain Frank, sank in the Atlantic Ocean approximately 2 miles off Kure Beach near Wilmington, North Carolina. When the tug sank, 3000 gallons of diesel was lost from a damaged tank.  There was a reported potential for 21,000 gallons of diesel from other fuel tanks onboard.  USCG district 5.  Keyword: none."
7252,1997-12-24,"Barge Alaska; Wrangell, Alaska","Wrangell, Alaska",56.4667,-132.383,,,urea,,,,,,,2,"DATE: December 24, 1997 1400 PDT - TO: NOAA SSC Ed Levine - FROM: NOAA/Hazardous Materials Response Team, Seattle, WA 98115 -  - SUBJECT: Barge Alaska -  - FOR ADDITIONAL INFORMATION, PLEASE CONTACT JIM MORRIS, NOAA/HAZMAT SEATTLE, WA 98115. PHONE (206) 526-6317. - _ - Per your request we have looked at trajectory implications of the urea that has been released from the barge Alaska.  These notes are based on the following information:-  - A barge located at 56? 28'N, 132? 23'W (Wrangell, Alaska) is reported to have cracks in the starboard and portside.  The vessel is carrying an unknown amount of urea stored as a bulk product.  At this time, the vessel is not leaking product.-  - If any of this initial information is incorrect, please let us know ASAP as it would affect any trajectory implications. - _ - 1) WEATHER - Today, the winds are forecast from the south at 30 knots with rain.  Tomorrow, the rain is expected to continue with winds from the south at 25 knots. -  - 2) GENERAL DESCRIPTION OF UREA - Urea is a white crystal or powder with very faint odor. It has a density of 1.3 (it would sink in water) and is soluble in water. Urea is commonly present in nature, in urine and other body fluid. As a fertilizer, urea contains 45-46% nitrogen, and is usually in the form of small pellets or granules. It is shipped in bags or in bulk.  -  - 3) TRAJECTORY ANALYSIS - The harbor is generally shallow and is rapidly flushed due to tidal action.  Any dissolved product will be quickly diluted by water exchange through the harbor entrance.  The dissolved urea will not affect the pH of the water much, the effect, if there is any, will be localized, and given the tidal current present any effect will quickly dissipated because of the flushing effect in the harbor. -  - 4)FATE AND EFFECT OF UREA - Solubility - Urea is very soluble in water.  In the case of a capsized vessel, the urea pellets will sink to the ocean floor while  dissolving in the water column. Water currents facilitate the dissolution process of urea in the same way that stirring a cup of coffee helps dissolve the sugar faster. Since the urea was stored in bulk, the granules may disperse as a ""cloud"" of fertilizer, each granule sinking independently while coming in full contact with the water. - Effect on pH - When urea dissolves in water it forms a weak base. The pH of the ocean water varies between 6.5 to 8.5. Usually it tends to be somewhat basic. In addition, the ocean has a substantial buffering capacity. In the past even large urea spills had minimal effect on the pH and we would expect the similar process during this incident. - Effect on the environment - We would not expect to see any algae bloom or other nutrient driven changes. The spilled urea dissolves quickly, eventually turning into carbon dioxide which escapes as gas and dissipates, and ammonia, which dilutes in the prevailing tidal current and quickly drops to ambient concentration. It is quite possible that the concentration of available nitrogen (in the form of ammonia) may be elevated for a short period of time at the immediate location of the spill. However, considering the rapid dilution and dispersion into the water column, exposure to organisms is predicted to be short-term. The biological literature focuses on phytoplankton effects and these seem to be mediated by light.  At this time of the year, the phytoplankton population is relatively small, and the amount of daylight minimal.  Adverse effects are expected to be minimal and confined to the harbor.  USCG district 17."
7251,1997-12-24,East Cameron Block 338 Pipeline; 90 miles offshore Louisiana,90 miles offshore Louisiana,28.1167,-92.8167,,,crude oil,,,,,,630,11,"On December 24, 1997, a break  in a pipeline connecting two rigs occurred (possibly from a ship's anchor).  The rupture occurred on the East Cameron 338 Lease Block, approximately 90 miles offshore Louisiana.  The pipeline was 8 inches in diameter and 9 to 10 miles long. A reported 10 to 15 barrels was spilled (API 46.0).  The weather was bright sun and high winds.  On-scene observers reported emulsified oil and an extensive sheen moving to the east.  USCG district 8.  Keyword: potential."
